date,close,ema200,fg_value,slope_pct,regime
2019-01-11,4101000.0,6420655.0,19.0,-6.7665,CRISIS
2019-01-12,4098000.0,6397544.0,22.0,-6.7724,BEAR
2019-01-13,3963000.0,6373320.0,21.0,-6.8114,BEAR
2019-01-14,4098000.0,6350680.0,16.0,-6.7904,CRISIS
2019-01-15,4034000.0,6327628.0,27.0,-6.7857,BEAR
2019-01-16,4052000.0,6304985.0,24.0,-6.7551,BEAR
2019-01-17,4075000.0,6282796.0,28.0,-6.7506,BEAR
2019-01-18,4046000.0,6260539.0,29.0,-6.7314,BEAR
2019-01-19,4115000.0,6239191.0,31.0,-6.7146,BEAR
2019-01-20,3984000.0,6216751.0,35.0,-6.7048,BEAR
2019-01-21,3973000.0,6194425.0,30.0,-6.7089,BEAR
2019-01-22,4013000.0,6172719.0,27.0,-6.7153,BEAR
2019-01-23,3996000.0,6151061.0,33.0,-6.7153,BEAR
2019-01-24,3983000.0,6129488.0,37.0,-6.72,BEAR
2019-01-25,3957000.0,6107871.0,35.0,-6.7274,BEAR
2019-01-26,3963000.0,6086529.0,41.0,-6.7659,BEAR
2019-01-27,3951000.0,6065280.0,39.0,-6.8032,BEAR
2019-01-28,3828000.0,6043018.0,35.0,-6.8564,BEAR
2019-01-29,3795000.0,6020650.0,21.0,-6.9114,BEAR
2019-01-30,3810000.0,5998654.0,22.0,-6.9106,BEAR
2019-01-31,3775000.0,5976528.0,17.0,-6.9172,CRISIS
2019-02-01,3816000.0,5955030.0,23.0,-6.9169,BEAR
2019-02-02,3855000.0,5934134.0,22.0,-6.891,BEAR
2019-02-03,3821000.0,5913108.0,19.0,-6.8902,CRISIS
2019-02-04,3822000.0,5892301.0,27.0,-6.8798,BEAR
2019-02-05,3835000.0,5871830.0,21.0,-6.87,BEAR
2019-02-06,3791000.0,5851125.0,14.0,-6.8707,CRISIS
2019-02-07,3783000.0,5830547.0,18.0,-6.8683,CRISIS
2019-02-08,4009000.0,5812422.0,37.0,-6.8401,BEAR
2019-02-09,3998000.0,5794368.0,42.0,-6.7943,BEAR
2019-02-10,4023000.0,5776743.0,40.0,-6.7429,BEAR
2019-02-11,3986000.0,5758924.0,46.0,-6.7036,BEAR
2019-02-12,3981000.0,5741234.0,38.0,-6.6627,BEAR
2019-02-13,3983000.0,5723739.0,48.0,-6.6196,BEAR
2019-02-14,3984000.0,5706428.0,48.0,-6.5726,BEAR
2019-02-15,3986000.0,5689309.0,43.0,-6.5262,BEAR
2019-02-16,4002000.0,5672520.0,43.0,-6.4755,BEAR
2019-02-17,4040000.0,5656276.0,38.0,-6.3998,BEAR
2019-02-18,4236000.0,5642144.0,63.0,-6.2868,BEAR
2019-02-19,4259000.0,5628381.0,65.0,-6.1726,BEAR
2019-02-20,4315000.0,5615313.0,59.0,-6.0439,BEAR
2019-02-21,4328000.0,5602504.0,59.0,-5.9198,BEAR
2019-02-22,4346000.0,5590001.0,61.0,-5.7992,BEAR
2019-02-23,4479000.0,5578946.0,63.0,-5.6512,BEAR
2019-02-24,4178000.0,5565007.0,69.0,-5.5546,BEAR
2019-02-25,4255000.0,5551972.0,47.0,-5.4473,BEAR
2019-02-26,4228000.0,5538798.0,40.0,-5.3379,BEAR
2019-02-27,4259000.0,5526064.0,39.0,-5.2222,BEAR
2019-02-28,4240000.0,5513267.0,39.0,-5.1468,BEAR
2019-03-01,4248000.0,5500677.0,42.0,-5.0686,BEAR
2019-03-02,4253000.0,5488263.0,41.0,-4.9938,BEAR
2019-03-03,4239000.0,5475832.0,44.0,-4.9157,BEAR
2019-03-04,4155000.0,5462690.0,36.0,-4.8516,BEAR
2019-03-05,4249000.0,5450613.0,35.0,-4.7718,BEAR
2019-03-06,4260000.0,5438766.0,42.0,-4.6905,BEAR
2019-03-07,4289000.0,5427326.0,56.0,-4.6048,BEAR
2019-03-08,4310000.0,5416208.0,54.0,-4.5185,BEAR
2019-03-09,4352000.0,5405619.0,55.0,-4.4315,BEAR
2019-03-10,4336000.0,5394976.0,55.0,-4.3807,BEAR
2019-03-11,4337000.0,5384449.0,56.0,-4.334,BEAR
2019-03-12,4326000.0,5373917.0,56.0,-4.2989,BEAR
2019-03-13,4325000.0,5363480.0,54.0,-4.2664,BEAR
2019-03-14,4337000.0,5353266.0,55.0,-4.235,BEAR
2019-03-15,4359000.0,5343373.0,55.0,-4.2225,BEAR
2019-03-16,4445000.0,5334434.0,54.0,-4.1433,BEAR
2019-03-17,4425000.0,5325385.0,58.0,-4.0812,BEAR
2019-03-18,4458000.0,5316754.0,56.0,-4.0089,BEAR
2019-03-19,4486000.0,5308488.0,56.0,-3.9373,BEAR
2019-03-20,4533000.0,5300772.0,55.0,-3.8543,BEAR
2019-03-21,4491000.0,5292714.0,62.0,-3.7807,BEAR
2019-03-22,4490000.0,5284727.0,56.0,-3.7086,BEAR
2019-03-23,4507000.0,5276988.0,50.0,-3.6313,BEAR
2019-03-24,4525000.0,5269506.0,44.0,-3.5364,BEAR
2019-03-25,4487000.0,5261720.0,46.0,-3.4655,BEAR
2019-03-26,4493000.0,5254071.0,43.0,-3.3959,BEAR
2019-03-27,4548000.0,5247045.0,44.0,-3.3217,BEAR
2019-03-28,4550000.0,5240110.0,49.0,-3.2513,BEAR
2019-03-29,4641000.0,5234148.0,50.0,-3.1721,BEAR
2019-03-30,4636000.0,5228197.0,57.0,-3.0914,BEAR
2019-03-31,4661000.0,5222553.0,56.0,-3.0067,BEAR
2019-04-01,4711000.0,5217463.0,62.0,-2.9114,BEAR
2019-04-02,5411000.0,5219388.0,60.0,-2.6865,SIDEWAYS
2019-04-03,5594000.0,5223116.0,71.0,-2.4312,SIDEWAYS
2019-04-04,5571000.0,5226577.0,61.0,-2.1858,SIDEWAYS
2019-04-05,5685000.0,5231139.0,59.0,-1.9364,SIDEWAYS
2019-04-06,5793000.0,5236730.0,65.0,-1.6648,SIDEWAYS
2019-04-07,5910000.0,5243429.0,69.0,-1.3791,SIDEWAYS
2019-04-08,6091000.0,5251862.0,65.0,-1.0667,SIDEWAYS
2019-04-09,6000000.0,5259306.0,64.0,-0.7822,SIDEWAYS
2019-04-10,6166000.0,5268328.0,62.0,-0.4607,SIDEWAYS
2019-04-11,5860000.0,5274216.0,65.0,-0.1989,SIDEWAYS
2019-04-12,5897000.0,5280412.0,42.0,0.0649,BULL
2019-04-13,5889000.0,5286468.0,62.0,0.3219,BULL
2019-04-14,5958000.0,5293150.0,51.0,0.5973,BULL
2019-04-15,5860000.0,5298790.0,60.0,0.8511,BULL
2019-04-16,6024000.0,5306006.0,50.0,1.1237,BULL
2019-04-17,6004000.0,5312951.0,61.0,1.3901,BULL
2019-04-18,6070000.0,5320484.0,64.0,1.6495,BULL
2019-04-19,6087000.0,5328111.0,61.0,1.9111,BULL
2019-04-20,6141000.0,5336200.0,62.0,2.1761,BULL
2019-04-21,6145000.0,5344248.0,62.0,2.43,BULL
2019-04-22,6237000.0,5353131.0,61.0,2.5624,BULL
2019-04-23,6450000.0,5364045.0,68.0,2.6982,BULL
2019-04-24,6415000.0,5374502.0,65.0,2.8302,BULL
2019-04-25,6120000.0,5381920.0,58.0,2.8824,BULL
2019-04-26,6137000.0,5389433.0,41.0,2.916,BULL
2019-04-27,6114000.0,5396643.0,42.0,2.922,BULL
2019-04-28,6138000.0,5404019.0,40.0,2.8972,BULL
2019-04-29,6029000.0,5410238.0,42.0,2.8698,BULL
2019-04-30,6117000.0,5417271.0,42.0,2.8271,BULL
2019-05-01,6192000.0,5424979.0,51.0,2.8585,BULL
2019-05-02,6327000.0,5433955.0,50.0,2.9078,BULL
2019-05-03,6596000.0,5445517.0,63.0,3.0086,BULL
2019-05-04,6719000.0,5458189.0,66.0,3.118,BULL
2019-05-05,6704000.0,5470585.0,67.0,3.2421,BULL
2019-05-06,6620000.0,5482022.0,57.0,3.3173,BULL
2019-05-07,6753000.0,5494668.0,69.0,3.4203,BULL
2019-05-08,6959000.0,5509239.0,63.0,3.5477,BULL
2019-05-09,7273000.0,5526789.0,69.0,3.7289,BULL
2019-05-10,7495000.0,5546373.0,71.0,3.9386,BULL
2019-05-11,8368000.0,5574449.0,76.0,4.3075,BULL
2019-05-12,8170000.0,5600275.0,75.0,4.6168,BULL
2019-05-13,9230000.0,5636392.0,78.0,5.0773,BULL
2019-05-14,9499000.0,5674826.0,78.0,5.5879,BULL
2019-05-15,9606000.0,5713942.0,77.0,6.1692,BULL
2019-05-16,9465000.0,5751266.0,75.0,6.7137,BULL
2019-05-17,8891000.0,5782507.0,65.0,7.1501,BULL
2019-05-18,8823000.0,5812761.0,67.0,7.5637,BULL
2019-05-19,9712000.0,5851559.0,70.0,8.1571,BULL
2019-05-20,9581000.0,5888668.0,73.0,8.7018,BULL
2019-05-21,9509000.0,5924691.0,68.0,9.2113,BULL
2019-05-22,9309000.0,5958366.0,69.0,9.6506,BULL
2019-05-23,9491000.0,5993517.0,65.0,10.0633,BULL
2019-05-24,9580000.0,6029203.0,64.0,10.4616,BULL
2019-05-25,9594000.0,6064674.0,69.0,10.8597,BULL
2019-05-26,10299000.0,6106806.0,67.0,11.397,BULL
2019-05-27,10376000.0,6149286.0,70.0,11.9137,BULL
2019-05-28,10333000.0,6190915.0,71.0,12.3733,BULL
2019-05-29,10325000.0,6232050.0,71.0,12.7608,BULL
2019-05-30,10120000.0,6270736.0,73.0,13.0601,BULL
2019-05-31,10383000.0,6311654.0,61.0,13.2247,BULL
2019-06-01,10350000.0,6351837.0,62.0,13.4201,BULL
2019-06-02,10505000.0,6393162.0,63.0,13.4265,BULL
2019-06-03,9999000.0,6429041.0,66.0,13.2905,BULL
2019-06-04,9486000.0,6459458.0,42.0,13.0473,BULL
2019-06-05,9583000.0,6490538.0,27.0,12.8541,BULL
2019-06-06,9495000.0,6520433.0,34.0,12.7614,BULL
2019-06-07,9749000.0,6552558.0,27.0,12.7271,BULL
2019-06-08,9733000.0,6584204.0,62.0,12.5205,BULL
2019-06-09,9474000.0,6612959.0,62.0,12.2997,BULL
2019-06-10,9731000.0,6643984.0,46.0,12.1406,BULL
2019-06-11,9587000.0,6673268.0,61.0,11.9983,BULL
2019-06-12,9803000.0,6704409.0,60.0,11.861,BULL
2019-06-13,9935000.0,6736554.0,63.0,11.7321,BULL
2019-06-14,10462000.0,6773624.0,67.0,11.6898,BULL
2019-06-15,10528000.0,6810981.0,75.0,11.531,BULL
2019-06-16,10710000.0,6849777.0,80.0,11.3914,BULL
2019-06-17,11055000.0,6891620.0,84.0,11.3183,EUPHORIA
2019-06-18,10902000.0,6931524.0,83.0,11.2238,EUPHORIA
2019-06-19,11063000.0,6972633.0,82.0,11.1932,EUPHORIA
2019-06-20,11349000.0,7016179.0,81.0,11.1623,EUPHORIA
2019-06-21,11994000.0,7065710.0,84.0,11.2388,EUPHORIA
2019-06-22,12398000.0,7118767.0,83.0,11.3497,EUPHORIA
2019-06-23,12681000.0,7174113.0,84.0,11.5892,EUPHORIA
2019-06-24,12891000.0,7230997.0,80.0,11.9443,BULL
2019-06-25,13941000.0,7297764.0,87.0,12.437,EUPHORIA
2019-06-26,15854000.0,7382900.0,95.0,13.2271,EUPHORIA
2019-06-27,14028000.0,7449021.0,92.0,13.6811,EUPHORIA
2019-06-28,15307000.0,7527210.0,62.0,14.3222,BULL
2019-06-29,14576000.0,7597347.0,74.0,14.8857,BULL
2019-06-30,13598000.0,7657055.0,78.0,15.2479,BULL
2019-07-01,13026000.0,7710477.0,65.0,15.5428,BULL
2019-07-02,13205000.0,7765149.0,63.0,15.8215,BULL
2019-07-03,14419000.0,7831356.0,79.0,16.2517,BULL
2019-07-04,13535000.0,7888109.0,76.0,16.4533,BULL
2019-07-05,13367000.0,7942625.0,67.0,16.615,BULL
2019-07-06,13607000.0,7998987.0,72.0,16.7773,BULL
2019-07-07,13652000.0,8055236.0,67.0,16.8845,BULL
2019-07-08,14570000.0,8120060.0,74.0,17.1468,BULL
2019-07-09,14940000.0,8187920.0,84.0,17.4294,EUPHORIA
2019-07-10,14595000.0,8251672.0,83.0,17.6092,EUPHORIA
2019-07-11,13770000.0,8306581.0,62.0,17.5619,BULL
2019-07-12,14199000.0,8365212.0,33.0,17.5093,BULL
2019-07-13,13810000.0,8419389.0,65.0,17.3579,BULL
2019-07-14,12425000.0,8459245.0,61.0,16.9859,BULL
2019-07-15,13166000.0,8506079.0,16.0,16.5573,CRISIS
2019-07-16,11448000.0,8535352.0,34.0,15.6097,BULL
2019-07-17,11648000.0,8566323.0,19.0,14.9993,CRISIS
2019-07-18,12659000.0,8607046.0,40.0,14.3458,BULL
2019-07-19,12549000.0,8646270.0,42.0,13.8064,BULL
2019-07-20,12780000.0,8687402.0,34.0,13.4562,BULL
2019-07-21,12565000.0,8725985.0,42.0,13.1705,BULL
2019-07-22,12310000.0,8761646.0,42.0,12.8329,BULL
2019-07-23,11797000.0,8791849.0,40.0,12.2647,BULL
2019-07-24,11611000.0,8819900.0,20.0,11.8126,BULL
2019-07-25,11743000.0,8848986.0,42.0,11.4113,BULL
2019-07-26,11680000.0,8877155.0,24.0,10.9785,BULL
2019-07-27,11310000.0,8901363.0,47.0,10.5041,BULL
2019-07-28,11310000.0,8925329.0,16.0,9.917,CRISIS
2019-07-29,11280000.0,8948759.0,19.0,9.2922,CRISIS
2019-07-30,11323000.0,8972383.0,22.0,8.7341,BULL
2019-07-31,11957000.0,9002081.0,31.0,8.3729,BULL
2019-08-01,12317000.0,9035065.0,57.0,8.0076,BULL
2019-08-02,12563000.0,9070169.0,61.0,7.7295,BULL
2019-08-03,12773000.0,9107013.0,61.0,7.6575,BULL
2019-08-04,12958000.0,9145331.0,62.0,7.5152,BULL
2019-08-05,14181000.0,9195437.0,64.0,7.7335,BULL
2019-08-06,13782000.0,9241075.0,66.0,7.8768,BULL
2019-08-07,14219000.0,9290606.0,45.0,7.9419,BULL
2019-08-08,14241000.0,9339864.0,61.0,8.0219,BULL
2019-08-09,14248000.0,9388701.0,60.0,8.0726,BULL
2019-08-10,13699000.0,9431590.0,59.0,8.0863,BULL
2019-08-11,13876000.0,9475813.0,45.0,8.151,BULL
2019-08-12,13696000.0,9517805.0,48.0,8.2571,BULL
2019-08-13,13147000.0,9553916.0,45.0,8.3223,BULL
2019-08-14,12202000.0,9580265.0,11.0,8.264,CRISIS
2019-08-15,12619000.0,9610501.0,13.0,8.261,CRISIS
2019-08-16,12575000.0,9639999.0,31.0,8.298,BULL
2019-08-17,12424000.0,9667700.0,20.0,8.3176,BULL
2019-08-18,12509000.0,9695972.0,14.0,8.3499,CRISIS
2019-08-19,13165000.0,9730490.0,30.0,8.4493,BULL
2019-08-20,12952000.0,9762544.0,39.0,8.4476,BULL
2019-08-21,12293000.0,9787723.0,11.0,8.3304,CRISIS
2019-08-22,12210000.0,9811825.0,5.0,8.1769,CRISIS
2019-08-23,12443000.0,9838006.0,33.0,8.0267,BULL
2019-08-24,12201000.0,9861519.0,39.0,7.8312,BULL
2019-08-25,12218000.0,9884966.0,33.0,7.4986,BULL
2019-08-26,12421000.0,9910200.0,41.0,7.2408,BULL
2019-08-27,12208000.0,9933064.0,30.0,6.9151,BULL
2019-08-28,11787000.0,9951511.0,32.0,6.5488,BULL
2019-08-29,11525000.0,9967168.0,20.0,6.1613,BULL
2019-08-30,11632000.0,9983733.0,24.0,5.8542,BULL
2019-08-31,11612000.0,9999935.0,20.0,5.5312,BULL
2019-09-01,11768000.0,10017528.0,24.0,5.2504,BULL
2019-09-02,12435000.0,10041582.0,28.0,5.1044,BULL
2019-09-03,12703000.0,10068064.0,41.0,5.0917,BULL
2019-09-04,12641000.0,10093665.0,43.0,5.0275,BULL
2019-09-05,12644000.0,10119042.0,41.0,4.9693,BULL
2019-09-06,12341000.0,10141151.0,43.0,4.8972,BULL
2019-09-07,12473000.0,10164353.0,39.0,4.8307,BULL
2019-09-08,12370000.0,10186300.0,43.0,4.6844,BULL
2019-09-09,12278000.0,10207113.0,41.0,4.5538,BULL
2019-09-10,12078000.0,10225729.0,41.0,4.4751,BULL
2019-09-11,12162000.0,10244995.0,38.0,4.4148,BULL
2019-09-12,12427000.0,10266706.0,39.0,4.3576,BULL
2019-09-13,12306000.0,10286998.0,38.0,4.3145,BULL
2019-09-14,12253000.0,10306560.0,39.0,4.265,BULL
2019-09-15,12169000.0,10325092.0,38.0,4.1865,BULL
2019-09-16,12133000.0,10343081.0,38.0,4.1278,BULL
2019-09-17,12061000.0,10360175.0,41.0,4.1065,BULL
2019-09-18,12050000.0,10376989.0,38.0,4.1117,BULL
2019-09-19,12180000.0,10394929.0,31.0,4.1187,BULL
2019-09-20,12074000.0,10411636.0,41.0,4.117,BULL
2019-09-21,11891000.0,10426357.0,37.0,4.0811,BULL
2019-09-22,11936000.0,10441378.0,37.0,3.9814,BULL
2019-09-23,11545000.0,10452359.0,41.0,3.817,BULL
2019-09-24,10194000.0,10449788.0,39.0,3.5282,SIDEWAYS
2019-09-25,10143000.0,10446736.0,15.0,3.2384,CRISIS
2019-09-26,9700000.0,10439306.0,12.0,2.9401,CRISIS
2019-09-27,9833000.0,10433273.0,24.0,2.6457,SIDEWAYS
2019-09-28,9874000.0,10427708.0,32.0,2.3699,SIDEWAYS
2019-09-29,9670000.0,10420168.0,33.0,2.0873,SIDEWAYS
2019-09-30,9945000.0,10415440.0,27.0,1.8552,SIDEWAYS
2019-10-01,9987000.0,10411177.0,38.0,1.6221,SIDEWAYS
2019-10-02,10077000.0,10407852.0,39.0,1.3748,SIDEWAYS
2019-10-03,9937000.0,10403167.0,37.0,1.1293,SIDEWAYS
2019-10-04,9755000.0,10396718.0,30.0,0.8748,SIDEWAYS
2019-10-05,9720000.0,10389984.0,31.0,0.6285,SIDEWAYS
2019-10-06,9443000.0,10380561.0,32.0,0.3624,SIDEWAYS
2019-10-07,9749000.0,10374277.0,27.0,0.1361,SIDEWAYS
2019-10-08,9728000.0,10367847.0,39.0,-0.0881,BEAR
2019-10-09,10182000.0,10365997.0,37.0,-0.2783,SIDEWAYS
2019-10-10,10167000.0,10364017.0,41.0,-0.4574,SIDEWAYS
2019-10-11,9814000.0,10358544.0,39.0,-0.6504,BEAR
2019-10-12,9867000.0,10353653.0,38.0,-0.8402,SIDEWAYS
2019-10-13,9807000.0,10348214.0,38.0,-0.9964,BEAR
2019-10-14,9871000.0,10343466.0,37.0,-1.0175,SIDEWAYS
2019-10-15,9719000.0,10337252.0,39.0,-1.048,BEAR
2019-10-16,9525000.0,10329170.0,40.0,-1.055,BEAR
2019-10-17,9563000.0,10321546.0,40.0,-1.0709,BEAR
2019-10-18,9434000.0,10312715.0,40.0,-1.1028,BEAR
2019-10-19,9437000.0,10304002.0,41.0,-1.1148,BEAR
2019-10-20,9710000.0,10298091.0,37.0,-1.1267,BEAR
2019-10-21,9663000.0,10291772.0,37.0,-1.1469,BEAR
2019-10-22,9470000.0,10283595.0,39.0,-1.1939,BEAR
2019-10-23,8826000.0,10269092.0,33.0,-1.2888,BEAR
2019-10-24,8743000.0,10253907.0,20.0,-1.3736,BEAR
2019-10-25,10063000.0,10252007.0,24.0,-1.328,SIDEWAYS
2019-10-26,10730000.0,10256763.0,53.0,-1.1926,SIDEWAYS
2019-10-27,10975000.0,10263910.0,50.0,-1.0639,SIDEWAYS
2019-10-28,10736000.0,10268607.0,52.0,-0.9572,SIDEWAYS
2019-10-29,10894000.0,10274830.0,54.0,-0.8795,SIDEWAYS
2019-10-30,10682000.0,10278881.0,53.0,-0.8215,SIDEWAYS
2019-10-31,10692000.0,10282992.0,50.0,-0.7294,SIDEWAYS
2019-11-01,10805000.0,10288186.0,49.0,-0.6323,SIDEWAYS
2019-11-02,10851000.0,10293786.0,51.0,-0.526,SIDEWAYS
2019-11-03,10765000.0,10298475.0,56.0,-0.435,SIDEWAYS
2019-11-04,10846000.0,10303923.0,49.0,-0.3224,SIDEWAYS
2019-11-05,10752000.0,10308381.0,54.0,-0.2013,SIDEWAYS
2019-11-06,10751000.0,10312786.0,53.0,-0.0849,SIDEWAYS
2019-11-07,10668000.0,10316320.0,54.0,0.035,SIDEWAYS
2019-11-08,10212000.0,10315282.0,42.0,0.1095,SIDEWAYS
2019-11-09,10248000.0,10314613.0,38.0,0.1604,SIDEWAYS
2019-11-10,10496000.0,10316417.0,39.0,0.2395,SIDEWAYS
2019-11-11,10168000.0,10314941.0,40.0,0.3048,SIDEWAYS
2019-11-12,10257000.0,10314364.0,39.0,0.4409,SIDEWAYS
2019-11-13,10211000.0,10313336.0,38.0,0.5796,SIDEWAYS
2019-11-14,10075000.0,10310964.0,41.0,0.5751,SIDEWAYS
2019-11-15,9914000.0,10307014.0,38.0,0.4899,SIDEWAYS
2019-11-16,9926000.0,10303223.0,41.0,0.383,SIDEWAYS
2019-11-17,9924000.0,10299450.0,38.0,0.3004,SIDEWAYS
2019-11-18,9580000.0,10292291.0,38.0,0.1699,SIDEWAYS
2019-11-19,9503000.0,10284437.0,32.0,0.0541,SIDEWAYS
2019-11-20,9486000.0,10276493.0,32.0,-0.0632,BEAR
2019-11-21,9024000.0,10264030.0,30.0,-0.2348,BEAR
2019-11-22,8651000.0,10247980.0,20.0,-0.445,BEAR
2019-11-23,8670000.0,10232279.0,23.0,-0.6428,BEAR
2019-11-24,8218000.0,10212236.0,21.0,-0.8898,BEAR
2019-11-25,8338000.0,10193587.0,17.0,-1.1136,CRISIS
2019-11-26,8410000.0,10175840.0,21.0,-1.3279,BEAR
2019-11-27,8702000.0,10161175.0,20.0,-1.5039,BEAR
2019-11-28,8674000.0,10146377.0,32.0,-1.6374,BEAR
2019-11-29,9037000.0,10135339.0,31.0,-1.7381,BEAR
2019-11-30,8838000.0,10122430.0,38.0,-1.8804,BEAR
2019-12-01,8630000.0,10107580.0,25.0,-2.0103,BEAR
2019-12-02,8585000.0,10092430.0,28.0,-2.1517,BEAR
2019-12-03,8607000.0,10077649.0,28.0,-2.2853,BEAR
2019-12-04,8515000.0,10062100.0,24.0,-2.4136,BEAR
2019-12-05,8685000.0,10048398.0,21.0,-2.5091,BEAR
2019-12-06,8813000.0,10036105.0,29.0,-2.5926,BEAR
2019-12-07,8784000.0,10023647.0,32.0,-2.6778,BEAR
2019-12-08,8807000.0,10011541.0,28.0,-2.7278,BEAR
2019-12-09,8679000.0,9998282.0,32.0,-2.7824,BEAR
2019-12-10,8537000.0,9983742.0,26.0,-2.8487,BEAR
2019-12-11,8490000.0,9968878.0,20.0,-2.8756,BEAR
2019-12-12,8437000.0,9953636.0,23.0,-2.8722,BEAR
2019-12-13,8490000.0,9939072.0,22.0,-2.8655,BEAR
2019-12-14,8277000.0,9922534.0,27.0,-2.8368,BEAR
2019-12-15,8319000.0,9906579.0,21.0,-2.8156,BEAR
2019-12-16,8050000.0,9888105.0,24.0,-2.8276,BEAR
2019-12-17,7742000.0,9866751.0,23.0,-2.8975,BEAR
2019-12-18,8466000.0,9852813.0,15.0,-2.8933,CRISIS
2019-12-19,8328000.0,9837641.0,21.0,-2.9372,BEAR
2019-12-20,8338000.0,9822719.0,23.0,-2.9609,BEAR
2019-12-21,8295000.0,9807518.0,23.0,-2.9687,BEAR
2019-12-22,8689000.0,9796388.0,20.0,-2.9333,BEAR
2019-12-23,8520000.0,9783688.0,33.0,-2.917,BEAR
2019-12-24,8470000.0,9770616.0,25.0,-2.8969,BEAR
2019-12-25,8370000.0,9756680.0,22.0,-2.9031,BEAR
2019-12-26,8371000.0,9742892.0,39.0,-2.9216,BEAR
2019-12-27,8385000.0,9729381.0,38.0,-2.9357,BEAR
2019-12-28,8432000.0,9716472.0,37.0,-2.9473,BEAR
2019-12-29,8486000.0,9704228.0,37.0,-2.941,BEAR
2019-12-30,8341000.0,9690664.0,40.0,-2.9356,BEAR
2019-12-31,8312000.0,9676946.0,38.0,-2.9284,BEAR
2020-01-01,8300000.0,9663245.0,37.0,-2.9174,BEAR
2020-01-02,8037000.0,9647063.0,39.0,-2.938,BEAR
2020-01-03,8474000.0,9635391.0,38.0,-2.8939,BEAR
2020-01-04,8482000.0,9623914.0,38.0,-2.8533,BEAR
2020-01-05,8454000.0,9612273.0,39.0,-2.7895,BEAR
2020-01-06,8866000.0,9604848.0,41.0,-2.6544,BEAR
2020-01-07,9398000.0,9602790.0,40.0,-2.5376,SIDEWAYS
2020-01-08,9085000.0,9597637.0,51.0,-2.4396,BEAR
2020-01-09,8941000.0,9591104.0,44.0,-2.358,BEAR
2020-01-10,9233000.0,9587540.0,41.0,-2.2429,SIDEWAYS
2020-01-11,9060000.0,9582291.0,50.0,-2.1855,BEAR
2020-01-12,9213000.0,9578617.0,45.0,-2.0961,SIDEWAYS
2020-01-13,9172000.0,9574571.0,49.0,-2.0065,SIDEWAYS
2020-01-14,9716000.0,9575978.0,56.0,-1.8521,SIDEWAYS
2020-01-15,9735000.0,9577560.0,54.0,-1.6969,SIDEWAYS
2020-01-16,9785000.0,9579624.0,55.0,-1.5392,SIDEWAYS
2020-01-17,9992000.0,9583728.0,54.0,-1.3662,SIDEWAYS
2020-01-18,10085000.0,9588715.0,51.0,-1.1903,SIDEWAYS
2020-01-19,9887000.0,9591683.0,53.0,-1.0214,SIDEWAYS
2020-01-20,9851000.0,9594264.0,48.0,-0.8544,SIDEWAYS
2020-01-21,9958000.0,9597883.0,49.0,-0.6764,SIDEWAYS
2020-01-22,9922000.0,9601108.0,52.0,-0.4764,SIDEWAYS
2020-01-23,9750000.0,9602590.0,49.0,-0.3404,SIDEWAYS
2020-01-24,9813000.0,9604683.0,40.0,-0.1998,SIDEWAYS
2020-01-25,9745000.0,9606079.0,41.0,-0.0644,SIDEWAYS
2020-01-26,9966000.0,9609661.0,42.0,0.0501,SIDEWAYS
2020-01-27,10132000.0,9614858.0,50.0,0.1257,BULL
2020-01-28,10570000.0,9624362.0,54.0,0.2784,BULL
2020-01-29,10670000.0,9634766.0,57.0,0.4552,BULL
2020-01-30,10779000.0,9646152.0,57.0,0.6113,BULL
2020-01-31,10781000.0,9657444.0,55.0,0.7843,BULL
2020-02-01,10820000.0,9669012.0,57.0,0.9437,BULL
2020-02-02,10765000.0,9679917.0,57.0,1.1003,BULL
2020-02-03,10750000.0,9690564.0,59.0,1.1966,BULL
2020-02-04,10635000.0,9699962.0,56.0,1.278,BULL
2020-02-05,11054000.0,9713435.0,53.0,1.3968,BULL
2020-02-06,11264000.0,9728863.0,61.0,1.5144,BULL
2020-02-07,11490000.0,9746387.0,56.0,1.6443,BULL
2020-02-08,11568000.0,9764513.0,56.0,1.8019,BULL
2020-02-09,11821000.0,9784975.0,56.0,1.9878,BULL
2020-02-10,11520000.0,9802239.0,57.0,2.1292,BULL
2020-02-11,11819000.0,9822306.0,52.0,2.3039,BULL
2020-02-12,11793000.0,9841915.0,61.0,2.4923,BULL
2020-02-13,11793000.0,9861329.0,65.0,2.6721,BULL
2020-02-14,11845000.0,9881067.0,63.0,2.8626,BULL
2020-02-15,11503000.0,9897206.0,64.0,2.9922,BULL
2020-02-16,11659000.0,9914736.0,59.0,3.1189,BULL
2020-02-17,11438000.0,9929893.0,49.0,3.1746,BULL
2020-02-18,11838000.0,9948879.0,53.0,3.2602,BULL
2020-02-19,11415000.0,9963467.0,50.0,3.2896,BULL
2020-02-20,11520000.0,9978955.0,44.0,3.3292,BULL
2020-02-21,11498000.0,9994070.0,44.0,3.3619,BULL
2020-02-22,11496000.0,10009015.0,43.0,3.3998,BULL
2020-02-23,11753000.0,10026368.0,46.0,3.4653,BULL
2020-02-24,11633000.0,10042354.0,46.0,3.5298,BULL
2020-02-25,11330000.0,10055166.0,44.0,3.5181,BULL
2020-02-26,10741000.0,10061991.0,41.0,3.4241,BULL
2020-02-27,10699000.0,10068329.0,39.0,3.3032,BULL
2020-02-28,10575000.0,10073371.0,40.0,3.1631,SIDEWAYS
